Search terms report
"January 17, 2024 - February 15, 2024"
Search term,Match type,Added/Excluded,Campaign,Ad group,Keyword,Impr.,Interactions,Clicks,Currency code,Cost,Conversions,Campaign type
roof tile solar panels,Phrase match,None,G_S_NB_Generic_CA,Solar Panels,"""solar panels""",1,0,0,USD,0.00,0.00,Search
solar power purchase agreement,Exact match (close variant),None,G_S_NB_Generic_CA,Solar Leasing/Financing,[power purchase agreement solar],8,0,0,USD,0.00,0.00,Search
moving solar panels from one house to another,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solar pannels""",1,0,0,USD,0.00,0.00,Search
california rooftop solar,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Companies,"""solar roofing companies""",1,0,0,USD,0.00,0.00,Search
origin solar,Phrase match,None,G_S_NB_Generic_CA,Solar - list,"""solar""",1,0,0,USD,0.00,0.00,Search
is it better to buy or lease solar panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""buy solar panel""",1,0,0,USD,0.00,0.00,Search
tesla solar panel and powerwall cost,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar pannels cost""",1,0,0,USD,0.00,0.00,Search
what is the best solar panels on the market,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar electric""",1,0,0,USD,0.00,0.00,Search
voltio solar,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar electricity""",1,0,0,USD,0.00,0.00,Search
government solar incentive program,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar programs""",1,0,0,USD,0.00,0.00,Search
pge solar rate plans,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Quotes/Estimates,"""solar power estimate""",2,0,0,USD,0.00,0.00,Search
is east or west better for solar panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar energy""",2,0,0,USD,0.00,0.00,Search
solar company modesto,Exact match (close variant),None,G_S_NB_Generic_CA,CA - Bay Area,[solar panels modesto],1,0,0,USD,0.00,0.00,Search
solar panels with new roof,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""get solar""",2,0,0,USD,0.00,0.00,Search
mona lee solar,Phrase match (close variant),None,G_S_NB_Generic_CA,California,"""solar companies california""",1,0,0,USD,0.00,0.00,Search
30 solar panels cost,Phrase match,None,G_S_NB_Generic_CA,Solar Cost,"""solar panels cost""",1,0,0,USD,0.00,0.00,Search
semper fi solar,Broad match,None,G_S_NB_Generic_CA,Solar Panels,solar roof panels,1,0,0,USD,0.00,0.00,Search
spanish tile solar roof,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,solar tiles,1,0,0,USD,0.00,0.00,Search
how much does 23 solar panels cost,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Calculator,"""solar panel cost calculator""",1,0,0,USD,0.00,0.00,Search
how many kw do i need for solar,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""how much solar""",1,0,0,USD,0.00,0.00,Search
how to get solar tax credit 2023,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Incentives/Credits,"""tax credit for installing solar panels""",1,0,0,USD,0.00,0.00,Search
cost of solar per square foot,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar panels cost""",1,0,0,USD,0.00,0.00,Search
solar power generator for home,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solar panel power""",4,0,0,USD,0.00,0.00,Search
how much does it cost to have solar panels installed,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""how much does one solar panel cost""",1,0,0,USD,0.00,0.00,Search
are solar panel prices dropping,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""how much solar panels cost""",1,0,0,USD,0.00,0.00,Search
ecoflow smart home panel 2,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solar power panel""",2,0,0,USD,0.00,0.00,Search
los angeles solar panels,Exact match (close variant),None,G_S_NB_Generic_CA,CA - Los Angeles,[solar panels los angeles],1,0,0,USD,0.00,0.00,Search
gaf energy solar roof,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""roof solar panels""",1,0,0,USD,0.00,0.00,Search
solar calculator california,Exact match,Added,G_S_NB_Generic_CA,California,[solar calculator california],4,1,1,USD,22.03,0.00,Search
solar panel cost in georgia,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Calculator,"""solar panel cost calculator""",1,0,0,USD,0.00,0.00,Search
lease vs buy solar,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Leasing/Financing,"""leasing solar""",1,0,0,USD,0.00,0.00,Search
solar panel estimate for house,Exact match,Added,G_S_NB_Generic_CA,Solar Quotes/Estimates,[solar panel estimate for house],2,1,1,USD,17.91,0.00,Search
is sunpower worth it,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solar panel power""",2,0,0,USD,0.00,0.00,Search
solar for rentals,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solor panels""",1,0,0,USD,0.00,0.00,Search
biden solar program,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar power programs""",1,1,1,USD,23.13,0.00,Search
solar panel cost for 3000 sq ft house,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""how much do solar panels cost to install""",1,0,0,USD,0.00,0.00,Search
solar panels rebates california,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar savings""",1,0,0,USD,0.00,0.00,Search
california power purchase agreement,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Leasing/Financing,"""ppa solar""",1,0,0,USD,0.00,0.00,Search
how to properly size a solar system,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solar panels systems""",2,0,0,USD,0.00,0.00,Search
2024 solar panel tax credit,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar energy""",1,0,0,USD,0.00,0.00,Search
sunrun lease,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Leasing/Financing,"""solar lease""",2,0,0,USD,0.00,0.00,Search
rooftop solar calculator,Exact match (close variant),None,G_S_NB_Generic_CA,Solar Quotes/Estimates,[solar estimate],1,0,0,USD,0.00,0.00,Search
skyline smart energy,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar powar""",2,0,0,USD,0.00,0.00,Search
average cost to buy solar panels,Exact match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""average cost to install solar panels""",1,0,0,USD,0.00,0.00,Search
how much does it cost to buy solar panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""how much do solar panels cost to install""",1,0,0,USD,0.00,0.00,Search
how much does solar panels cost in california,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Quotes/Estimates,"""solar installation quotes""",1,0,0,USD,0.00,0.00,Search
solar panels on my house,Exact match,Added,G_S_NB_Generic_CA,Home/Residential Solar,[solar panels on my house],1,0,0,USD,0.00,0.00,Search
leased solar,Broad match,None,G_S_NB_Generic_CA,Solar Panels,buy solar power panels,1,0,0,USD,0.00,0.00,Search
certainteed solar,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,solar panels,1,0,0,USD,0.00,0.00,Search
how much to buy and install solar panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""how much does one solar panel cost""",1,0,0,USD,0.00,0.00,Search
infinity solar,Broad match,None,G_S_NB_Generic_CA,Solar Panels,solar panels,1,0,0,USD,0.00,0.00,Search
lumos panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Systems,"""solar energy system""",1,0,0,USD,0.00,0.00,Search
solar with battery cost,Exact match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar panel battery price""",2,0,0,USD,0.00,0.00,Search
list of solar companies in california,Exact match (close variant),None,G_S_NB_Generic_CA,California,"""solar energy companies california""",1,1,1,USD,11.50,0.00,Search
solar panel installation costs,Exact match (close variant),None,G_S_NB_Generic_CA,Solar Cost,[solar panel installation cost],1,0,0,USD,0.00,0.00,Search
omnidian solar warranty,Broad match,None,G_S_NB_Generic_CA,Solar Panels,solar panel,1,0,0,USD,0.00,0.00,Search
free solar roof,Broad match,None,G_S_NB_Generic_CA,Solar Panels,solar panels,1,0,0,USD,0.00,0.00,Search
how much is solar panels with battery backup,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar panels cost""",2,0,0,USD,0.00,0.00,Search
tesla roof solar panel,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solar panel roof""",1,0,0,USD,0.00,0.00,Search
6 kilowatt solar system,Broad match,None,G_S_NB_Generic_CA,Solar Calculator,how big solar system do i need,1,0,0,USD,0.00,0.00,Search
is solar worth it in san diego,Phrase match,None,G_S_NB_Generic_CA,Solar Calculator,"""is solar worth it""",9,0,0,USD,0.00,0.00,Search
cost to add additional solar panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar panels prices""",1,0,0,USD,0.00,0.00,Search
how much does solar panels cost per month,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""price of solar panels""",1,0,0,USD,0.00,0.00,Search
is it worth it to go solar,Exact match (close variant),None,G_S_NB_Generic_CA,Solar - list,[is solar right for me],1,0,0,USD,0.00,0.00,Search
grant for solar power,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solarpower""",1,0,0,USD,0.00,0.00,Search
sol up reviews,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar reviews""",1,0,0,USD,0.00,0.00,Search
qcells solar panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solar pannels""",1,0,0,USD,0.00,0.00,Search
255 solar panel,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""high wattage solar panels""",1,0,0,USD,0.00,0.00,Search
solar panels for tiny house,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solar panel house""",1,0,0,USD,0.00,0.00,Search
solar for veterans,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,solar panels,1,0,0,USD,0.00,0.00,Search
6kw solar system cost,Broad match,None,G_S_NB_Generic_CA,Solar Low Cost,cheap solar,1,0,0,USD,0.00,0.00,Search
ppa lease,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Leasing/Financing,"""ppa solar""",1,0,0,USD,0.00,0.00,Search
qpeak panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,high performance solar panels,1,0,0,USD,0.00,0.00,Search
sunpower estimate,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Calculator,"""solar power estimator""",3,0,0,USD,0.00,0.00,Search
california tax credit for solar,Exact match (close variant),None,G_S_NB_Generic_CA,California,[how does the california solar tax credit work],1,0,0,USD,0.00,0.00,Search
what is the best solar panel for home use,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,solar panels,1,0,0,USD,0.00,0.00,Search
20 kw solar system,Broad match,None,G_S_NB_Generic_CA,Solar Low Cost,discount solar panels,1,0,0,USD,0.00,0.00,Search
mona lee solar,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar electricity""",1,0,0,USD,0.00,0.00,Search
glass solar panel,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,buying solar panels,1,0,0,USD,0.00,0.00,Search
costco sunrun review,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Panels,"""solar panel reviews""",2,0,0,USD,0.00,0.00,Search
solar rebates 2024,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar savings""",2,0,0,USD,0.00,0.00,Search
average solar panel output per day,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar information""",1,0,0,USD,0.00,0.00,Search
cost of solar,Exact match,Added,G_S_NB_Generic_CA,Solar Cost,[cost of solar],39,3,3,USD,41.13,0.00,Search
net billing solar,Phrase match (close variant),None,G_S_NB_Generic_CA,CA - NEM 3.0,"""net metering""",1,0,0,USD,0.00,0.00,Search
backup generator vs solar,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar comparison""",1,0,0,USD,0.00,0.00,Search
4 patriots solar generator,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar powar""",1,0,0,USD,0.00,0.00,Search
how much does solar cost for a house,Exact match (close variant),None,G_S_NB_Generic_CA,Solar Calculator,[solar cost estimator],1,0,0,USD,0.00,0.00,Search
how does solar work in california,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""how does solar power work""",2,0,0,USD,0.00,0.00,Search
solar battery cost per kwh,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar power energy""",1,0,0,USD,0.00,0.00,Search
installing solar panels yourself,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""how to get solar""",1,0,0,USD,0.00,0.00,Search
how much does solar cost in san diego,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""price of solar panels""",2,0,0,USD,0.00,0.00,Search
vertical solar panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""energy solar""",1,0,0,USD,0.00,0.00,Search
solar panel credit 2024,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Incentives/Credits,"""solar grants""",1,0,0,USD,0.00,0.00,Search
fair market value of solar panels after 5 years,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar panels cost""",3,0,0,USD,0.00,0.00,Search
18 kwh solar system cost,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""price of solar panels""",1,0,0,USD,0.00,0.00,Search
the solar innovator,Phrase match,None,G_S_NB_Generic_CA,Solar - list,"""solar""",1,0,0,USD,0.00,0.00,Search
cost to lease solar panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar panels cost""",3,0,0,USD,0.00,0.00,Search
mona lee solar,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Companies,"""solar installers""",1,0,0,USD,0.00,0.00,Search
1000kw solar system,Broad match,None,G_S_NB_Generic_CA,Solar Low Cost,cheapest solar system,2,0,0,USD,0.00,0.00,Search
evpv370k,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar energy""",1,0,0,USD,0.00,0.00,Search
solar panel cost for 2500 sq ft house,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""price of solar panels""",1,0,0,USD,0.00,0.00,Search
paid for solar panels,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""get solar""",1,0,0,USD,0.00,0.00,Search
sash solar program,Phrase match (close variant),None,G_S_NB_Generic_CA,California,"""california solar program""",1,0,0,USD,0.00,0.00,Search
solar company comparison,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar electric""",1,0,0,USD,0.00,0.00,Search
how much cost for solar panels,Exact match (close variant),None,G_S_NB_Generic_CA,Solar Cost,[solar panels cost],1,0,0,USD,0.00,0.00,Search
photovoltaic,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solor power""",1,0,0,USD,0.00,0.00,Search
empower solar,Broad match,None,G_S_NB_Generic_CA,Solar Systems,solar power systems,1,0,0,USD,0.00,0.00,Search
how much is a 5kw solar system,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar power cost""",1,0,0,USD,0.00,0.00,Search
price of solar,Exact match (close variant),None,G_S_NB_Generic_CA,Solar Cost,[solar panels cost],3,0,0,USD,0.00,0.00,Search
big solar companies,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar - list,"""solar powar""",1,0,0,USD,0.00,0.00,Search
enphase installers near me,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Companies,"""solar panel installers""",1,0,0,USD,0.00,0.00,Search
how much does it cost to solar power a house,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Calculator,"""how much solar power to run a house""",1,0,0,USD,0.00,0.00,Search
should i invest in solar panels for my home,Broad match,None,G_S_NB_Generic_CA,Solar Incentives/Credits,best solar deals,1,0,0,USD,0.00,0.00,Search
solar enquiry,Phrase match,None,G_S_NB_Generic_CA,Solar - list,"""solar""",1,0,0,USD,0.00,0.00,Search
sunrun solar plans,Broad match,None,G_S_NB_Generic_CA,Solar Calculator,solar calculator,1,0,0,USD,0.00,0.00,Search
timberline solar price,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar panels cost""",1,0,0,USD,0.00,0.00,Search
how much is one solar panel,Broad match,None,G_S_NB_Generic_CA,Solar Calculator,calculate solar panel needs,1,1,1,USD,2.78,0.00,Search
best solar lease program,Exact match,Added,G_S_NB_Generic_CA,Solar Leasing/Financing,best solar lease program,1,0,0,USD,0.00,0.00,Search
free solar government program,Broad match,None,G_S_NB_Generic_CA,Solar Panels,solar pv,1,0,0,USD,0.00,0.00,Search
roof and solar company,Broad match,None,G_S_NB_Generic_CA,Solar Quotes/Estimates,solar quote,1,0,0,USD,0.00,0.00,Search
1300 kwh solar system,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Incentives/Credits,"""solar panel deals""",1,0,0,USD,0.00,0.00,Search
how much energy does a solar panel produce per hour,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""how much solar""",1,0,0,USD,0.00,0.00,Search
solar panel high efficiency,Broad match,None,G_S_NB_Generic_CA,Solar Incentives/Credits,solar panel grants,1,1,1,USD,9.02,0.00,Search
inflation reduction act solar california,Phrase match,None,G_S_NB_Generic_CA,California,"""solar california""",1,0,0,USD,0.00,0.00,Search
3.5 kw solar system cost,Phrase match (close variant),None,G_S_NB_Generic_CA,Solar Cost,"""solar panels cost""",1,0,0,USD,0.00,0.00,Search
cost to instal solar panels,Exact match (close variant),None,G_S_NB_Generic_CA,Solar Cost,[how much does it cost to install solar panels],1,0,0,USD,0.00,0.00,Search
